SPs,Parent SP,Zone,Province Name,District Name,AIMS Location,Facility Name (DHIS2),AIMS Site,FacilityID,Facility Type,Latitude,Longitude,Implementing Partner,Donor
SAF,SAF,Western,Badghis,Jowand,"Badghis, Jawand\??????? ????",Khowaja Sorkhyan SC (2483),HF2483 - Khowaja Sorkhyan SC,2483,SHC,35.4546072,64.109418,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Jowand,"Badghis, Jawand\??????? ????",Cheya SC (3254),HF3254 - Cheya SC,3254,SHC,35.039826,64.529587,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Jowand,"Badghis, Jawand\??????? ????",Lala Boy Chaman Bed FHH (4100),HF4100 - Lala Boy Chaman Bed FHH,4100,FHH,35.1948242,64.0956972,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Jowand,"Badghis, Jawand\??????? ????",Almatab SHC (4840),HF4840 - Almatab SHC,4840,SHC,34.824927,64.072921,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Moqur,"Badghis, Muqur\??????? ???",Sangi Atish Clinic (0614),HF0614 - Sangi Atish Clinic,614,BHC,35.2484742,63.002426,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Moqur,"Badghis, Muqur\??????? ???",Zahar Ali Clinic (1601),HF1601 - Zahar Ali Clinic,1601,BHC,35.030845,63.2913028,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Moqur,"Badghis, Muqur\??????? ???",Muqur Clinic (1602),HF1602 - Muqur Clinic,1602,BHC,35.0806178,63.2755871,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Moqur,"Badghis, Muqur\??????? ???",Kamuri Clinic (1605),HF1605 - Kamuri Clinic,1605,BHC,35.0841281,63.1735306,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Moqur,"Badghis, Muqur\??????? ???",Chashma Dozdak SC (3398),HF3398 - Chashma Dozdak SC,3398,SHC,35.08601,63.087,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Moqur,"Badghis, Muqur\??????? ???",Tori Sheikh SC (3835),HF3835 - Tori Sheikh SC,3835,SHC,35.319317,62.9518111,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Morghaab (Bala Morghab),"Badghis, Bala Murghab\??????? ???? ?????",Bala Murghab Hospital (0618),HF0618 - Bala Murghab Hospital,618,DH,35.58353,63.32747,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Morghaab (Bala Morghab),"Badghis, Bala Murghab\??????? ???? ?????",Muri Chaq Clinic (1026),HF1026 - Muri Chaq Clinic,1026,BHC,35.806825,63.142906,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Morghaab (Bala Morghab),"Badghis, Bala Murghab\??????? ???? ?????",Panjab Clinic (1600),HF1600 - Panjab Clinic,1600,BHC,35.326566,63.441981,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Morghaab (Bala Morghab),"Badghis, Bala Murghab\??????? ???? ?????",Panerak Clinic (2130),HF2130 - Panerak Clinic,2130,CHC,35.543369,63.563487,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Morghaab (Bala Morghab),"Badghis, Bala Murghab\??????? ???? ?????",Chabchal Clinic (2138),HF2138 - Chabchal Clinic,2138,BHC,35.706992,63.470593,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Morghaab (Bala Morghab),"Badghis, Bala Murghab\??????? ???? ?????",Sagharia SC (2363),HF2363 - Sagharia SC,2363,SHC,35.2691883,63.4697968,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Morghaab (Bala Morghab),"Badghis, Bala Murghab\??????? ???? ?????",Bokan SC (3830),HF3830 - Bokan SC,3830,SHC,35.70751,63.56424,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Morghaab (Bala Morghab),"Badghis, Bala Murghab\??????? ???? ?????",Khowaja Yakhdan SC (3832),HF3832 - Khowaja Yakhdan SC,3832,SHC,35.43560341,64.00573269,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Morghaab (Bala Morghab),"Badghis, Bala Murghab\??????? ???? ?????",Qulqai SC (3833),HF3833 - Qulqai SC,3833,SHC,35.2964474,63.3557323,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Morghaab (Bala Morghab),"Badghis, Bala Murghab\??????? ???? ?????",Dahan-e-Qorto FHH (4098),HF4098 - Dahan-e-Qorto FHH,4098,FHH,35.6009086,63.3972938,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qades,"Badghis, Qadis\??????? ?????",Qadis Clinic (0615),HF0615 - Qadis Clinic,615,CHC,34.8020296,63.4425132,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qades,"Badghis, Qadis\??????? ?????",Darrah-i-Bum Clinic (0620),HF0620 - Darrah-i-Bum Clinic,620,BHC,35.13381,63.467,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qades,"Badghis, Qadis\??????? ?????",Khair Khana Clinic (1004),HF1004 - Khair Khana Clinic,1004,BHC,34.96567765,63.60477355,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qades,"Badghis, Qadis\??????? ?????",langer Clinic (1005),HF1005 - langer Clinic,1005,BHC,34.8582554,63.46953023,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qades,"Badghis, Qadis\??????? ?????",Deh-i-Berenj Clinic (1596),HF1596 - Deh-i-Berenj Clinic,1596,BHC,34.7603372,63.2751567,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qades,"Badghis, Qadis\??????? ?????",Gharcheghi Clinic (1598),HF1598 - Gharcheghi Clinic,1598,BHC,34.90649363,63.3151439,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qades,"Badghis, Qadis\??????? ?????",Qadis Khorak Clinic (1603),HF1603 - Qadis Khorak Clinic,1603,BHC,34.75824765,63.5235511,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qades,"Badghis, Qadis\??????? ?????",Boya SC (3255),HF3255 - Boya SC,3255,SHC,34.736246,63.448224,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qades,"Badghis, Qadis\??????? ?????",Gunbad Klora SC (3257),HF3257 - Gunbad Klora SC,3257,SHC,34.6814917,63.7018967,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qades,"Badghis, Qadis\??????? ?????",Gulchin SC (3831),HF3831 - Gulchin SC,3831,SHC,34.8697876,63.6434537,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qades,"Badghis, Qadis\??????? ?????",Takak SC (3834),HF3834 - Takak SC,3834,SHC,34.82719375,63.50269795,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qala-e-Naw,"Badghis, Qala-e-Naw\??????? ???? ??",Qala-e-Naw Hospital (0612),HF0612 - Qala-e-Naw Hospital,612,PH,34.986782,63.130872,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qala-e-Naw,"Badghis, Qala-e-Naw\??????? ???? ??",Dara-i-laman Clinic (0613),HF0613 - Dara-i-laman Clinic,613,BHC,34.765853,63.09886,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qala-e-Naw,"Badghis, Qala-e-Naw\??????? ???? ??",Kundalan SC (2361),HF2361 - Kundalan SC,2361,SHC,34.924099,63.139087,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qala-e-Naw,"Badghis, Qala-e-Naw\??????? ???? ??",Malinaji SC (2701),HF2701 - Malinaji SC,2701,SHC,34.756393,63.048438,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qala-e-Naw,"Badghis, Qala-e-Naw\??????? ???? ??",Prison Health Clinic (3256),HF3256 - Prison Health Clinic,3256,Other,34.985256,63.130654,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qala-e-Naw,"Badghis, Qala-e-Naw\??????? ???? ??",Baghis Mobile Team (4059),HF4059 - Baghis Mobile Team,4059,MHT,0,0,#REF!,NFA1.5
SAF,SAF,Western,Badghis,Qala-e-Naw,"Badghis, Qala-e-Naw\??????? ???? ??",Mobile Health Team (4843),HF4843 - Mobile Health Team,4843,MHT,0,0,#REF!,NFA1.5
AKF,AKF,Northern,Baghlan,Andaraab,"Baghlan, Andarab\?????? ??????",Banu Clinic (0486),HF0486 - Banu Clinic,486,CHC,35.6372927,69.2627519,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Andaraab,"Baghlan, Andarab\?????? ??????",Fuj SC (4196),HF4196 - Fuj SC,4196,SHC,35.62695175,69.1404166,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Andaraab,"Baghlan, Andarab\?????? ??????",Keshin Abad SC (4199),HF4199 - Keshin Abad SC,4199,SHC,35.6190775,69.21095955,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Baghlan Centeral Hospital (0459),HF0459 - Baghlan Centeral Hospital,459,DH,36.18344,68.75149,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Baghlan Qadim Clinic (0460),HF0460 - Baghlan Qadim Clinic,460,CHC,36.21873675,68.77230565,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Baghlan Sanati Clinic (1803),HF1803 - Baghlan Sanati Clinic,1803,CHC,36.12412,68.68593,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Mangalan Clinic (1804),HF1804 - Mangalan Clinic,1804,CHC,36.2355973,68.7002111,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Jare Khoshk Clinic (1805),HF1805 - Jare Khoshk Clinic,1805,BHC,36.280165,68.8032466,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Hassan Taal Clinic (1806),HF1806 - Hassan Taal Clinic,1806,BHC,36.1987724,68.77474235,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Sheikh Jalaal Clinic (1807),HF1807 - Sheikh Jalaal Clinic,1807,BHC,36.1010328,68.8597402,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Larkhabi Clinic (1808),HF1808 - Larkhabi Clinic,1808,BHC,36.3013173,68.7244617,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Aabqul Clinic (1809),HF1809 - Aabqul Clinic,1809,BHC,36.3640847,68.8081742,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Kok Chenaar SHC (2450),HF2450 - Kok Chenaar SHC,2450,SHC,36.1932799,68.6961872,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Baysaqal SHC (2619),HF2619 - Baysaqal SHC,2619,SHC,36.236172,68.546076,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Gerdab SHC (3029),HF3029 - Gerdab SHC,3029,SHC,36.36367,68.88791,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Baghlan-e-Jadid,"Baghlan, Baghlan-e-Jadid\?????? ????? ????",Khowaja Rasoolzay SC (3252),HF3252 - Khowaja Rasoolzay SC,3252,SHC,36.3378916,68.7181962,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Borka,"Baghlan, Burka\?????? ?????",Burka Clinic (0492),HF0492 - Burka Clinic,492,CHC,36.2210716,69.15115825,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Borka,"Baghlan, Burka\?????? ?????",Tangi Murch Clinic (1925),HF1925 - Tangi Murch Clinic,1925,BHC,36.2924944,69.1548035,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Borka,"Baghlan, Burka\?????? ?????",Folool Clinic (1926),HF1926 - Folool Clinic,1926,BHC,36.2215775,69.2406363,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Borka,"Baghlan, Burka\?????? ?????",Hazar Qaq SHC (2620),HF2620 - Hazar Qaq SHC,2620,SHC,36.3048084,69.0083164,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Borka,"Baghlan, Burka\?????? ?????",Saei Hazara SC (4189),HF4189 - Saei Hazara SC,4189,SHC,36.1784645,69.3114295,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Borka,"Baghlan, Burka\?????? ?????",Shar Shar SC (4194),HF4194 - Shar Shar SC,4194,SHC,36.0672178,69.1426591,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dahana-e-Ghori,"Baghlan, Dahana-e-Ghori\?????? ???? ????",Dahana-e-Ghori Clinic (0480),HF0480 - Dahana-e-Ghori Clinic,480,CHC,35.9124772,68.4994417,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dahana-e-Ghori,"Baghlan, Dahana-e-Ghori\?????? ???? ????",Kampirak Clinic (1816),HF1816 - Kampirak Clinic,1816,BHC,35.7197091,68.5905471,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dahana-e-Ghori,"Baghlan, Dahana-e-Ghori\?????? ???? ????",Qarya-e-Bikh Clinic (2060),HF2060 - Qarya-e-Bikh Clinic,2060,BHC,35.8816328,68.5652578,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dahana-e-Ghori,"Baghlan, Dahana-e-Ghori\?????? ???? ????",Jang-e-Aghali SC (4192),HF4192 - Jang-e-Aghali SC,4192,SHC,35.989428,68.446761,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Deh Salah,"Baghlan, Deh Salah\?????? ?? ????",Deh Salaah CHC+ (0485),HF0485 - Deh Salaah CHC+,485,CHC+,35.68696,69.31256,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Deh Salah,"Baghlan, Deh Salah\?????? ?? ????",Shahshaan Clinic (2152),HF2152 - Shahshaan Clinic,2152,BHC,35.7806993,69.3306995,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Deh Salah,"Baghlan, Deh Salah\?????? ?? ????",Qasaan SHC (2478),HF2478 - Qasaan SHC,2478,SHC,35.72991,69.40059,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dooshi,"Baghlan, Doshi\?????? ????",Doshi Clinic (0481),HF0481 - Doshi Clinic,481,CHC,35.61186295,68.68312415,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dooshi,"Baghlan, Doshi\?????? ????",Kelagai Clinic (0482),HF0482 - Kelagai Clinic,482,BHC,35.7932519,68.8026018,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dooshi,"Baghlan, Doshi\?????? ????",Rubat Clinic (1792),HF1792 - Rubat Clinic,1792,BHC,35.5972308,68.5358082,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dooshi,"Baghlan, Doshi\?????? ????",Eskar SHC (2061),HF2061 - Eskar SHC,2061,SHC,35.3995,68.60976,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dooshi,"Baghlan, Doshi\?????? ????",Kalaan Guzar Cilinic (2062),HF2062 - Kalaan Guzar Cilinic,2062,BHC,35.5696817,68.4327434,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dooshi,"Baghlan, Doshi\?????? ????",Kayan SHC (2571),HF2571 - Kayan SHC,2571,SHC,35.6298718,68.4141557,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dooshi,"Baghlan, Doshi\?????? ????",Larkhab SHC (2723),HF2723 - Larkhab SHC,2723,SHC,35.76688585,68.88088505,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dooshi,"Baghlan, Doshi\?????? ????",Shotor Jangal SHC (2724),HF2724 - Shotor Jangal SHC,2724,SHC,35.5277971,68.35140273,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Dooshi,"Baghlan, Doshi\?????? ????",Kelagai Prison Health Clinic (2986),HF2986 - Kelagai Prison Health Clinic,2986,Other,35.869848,68.791493,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Farang-wa-Gharoo,"Baghlan, Fereng Wa Gharu\?????? ???? ?????",Fereng Clinic (1530),HF1530 - Fereng Clinic,1530,CHC,36.11661165,69.63006295,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Farang-wa-Gharoo,"Baghlan, Fereng Wa Gharu\?????? ???? ?????",Moraad Shahr SHC (3176),HF3176 - Moraad Shahr SHC,3176,SHC,36.12301125,69.64095625,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Guzargah-e-Noor,"Baghlan, Guzargah-e-Nur\?????? ?????? ???",Gharoo Clinic (0489),HF0489 - Gharoo Clinic,489,CHC,36.2074982,69.5328195,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Guzargah-e-Noor,"Baghlan, Guzargah-e-Nur\?????? ?????? ???",Jeryan SC (4186),HF4186 - Jeryan SC,4186,SHC,36.2179,69.61162,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khenjan,"Baghlan, Khinjan\?????? ?????",Khenjan Clinic (1190),HF1190 - Khenjan Clinic,1190,CHC,35.60269437,68.90283097,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khenjan,"Baghlan, Khinjan\?????? ?????",Walyaan SHC (2385),HF2385 - Walyaan SHC,2385,SHC,35.55924485,68.884241,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khenjan,"Baghlan, Khinjan\?????? ?????",Bajgah SHC (2618),HF2618 - Bajgah SHC,2618,SHC,35.54878665,69.04153075,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khenjan,"Baghlan, Khinjan\?????? ?????",Lalmaiee SHC (2712),HF2712 - Lalmaiee SHC,2712,SHC,35.5008095,68.9325701,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khenjan,"Baghlan, Khinjan\?????? ?????",Salang-e-Shamali SC (4185),HF4185 - Salang-e-Shamali SC,4185,SHC,35.4051452,68.9982602,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khenjan,"Baghlan, Khinjan\?????? ?????",Margha SC (4187),HF4187 - Margha SC,4187,SHC,35.58564615,69.01704485,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khenjan,"Baghlan, Khinjan\?????? ?????",Khob Darah SC (4193),HF4193 - Khob Darah SC,4193,SHC,35.496685,68.8820799,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khost-wa-Fereng,"Baghlan, Khost Wa Fereng\?????? ???? ? ????",Do Abi Clinic (0488),HF0488 - Do Abi Clinic,488,CHC,36.01460885,69.6031298,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khost-wa-Fereng,"Baghlan, Khost Wa Fereng\?????? ???? ? ????",Tagab Dahna Clinic (2146),HF2146 - Tagab Dahna Clinic,2146,BHC,35.96464285,69.51017415,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khost-wa-Fereng,"Baghlan, Khost Wa Fereng\?????? ???? ? ????",Char Qeshlaq Clinic (2390),HF2390 - Char Qeshlaq Clinic,2390,BHC,36.03435955,69.7441812,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khowaja Hejran (Jelgah),"Baghlan, Khwaja Hejran\?????? ????? ?????",Jelgah Clinic (1532),HF1532 - Jelgah Clinic,1532,CHC,35.9480132,69.2518096,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khowaja Hejran (Jelgah),"Baghlan, Khwaja Hejran\?????? ????? ?????",Gudri Clinic (2391),HF2391 - Gudri Clinic,2391,BHC,36.062591,69.2904008,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Khowaja Hejran (Jelgah),"Baghlan, Khwaja Hejran\?????? ????? ?????",Zard Aspan SC (4195),HF4195 - Zard Aspan SC,4195,SHC,35.8766906,69.2508046,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Nahreen,"Baghlan, Nahrin\?????? ?????",Shahre Kohna Clinic (0484),HF0484 - Shahre Kohna Clinic,484,BHC,36.0610139,69.1266471,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Nahreen,"Baghlan, Nahrin\?????? ?????",Nahreen Hospital (1529),HF1529 - Nahreen Hospital,1529,DH,36.0647171,69.1048168,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Nahreen,"Baghlan, Nahrin\?????? ?????",Sujaan SHC (2621),HF2621 - Sujaan SHC,2621,SHC,35.9902677,69.0876082,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Nahreen,"Baghlan, Nahrin\?????? ?????",Ara kash SHC (2622),HF2622 - Ara kash SHC,2622,SHC,36.0457904,69.00711865,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Hesar,"Baghlan, Pul-e-Hisar\?????? ?? ????",Pul-e-Hesar Clinic (0487),HF0487 - Pul-e-Hesar Clinic,487,CHC,35.6181459,69.4621802,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Hesar,"Baghlan, Pul-e-Hisar\?????? ?? ????",Sorab Wa Samandan Clinic (3022),HF3022 - Sorab Wa Samandan Clinic,3022,BHC,35.6289635,69.6228963,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Hesar,"Baghlan, Pul-e-Hisar\?????? ?? ????",Taghanak SC (4188),HF4188 - Taghanak SC,4188,SHC,35.56532,69.44205,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Hesar,"Baghlan, Pul-e-Hisar\?????? ?? ????",Naw Bahar SC (4198),HF4198 - Naw Bahar SC,4198,SHC,35.6594383,69.3717556,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Khomri,"Baghlan, Pul-e-Khumri\?????? ??????",Baladori Clinic (0462),HF0462 - Baladori Clinic,462,SHC,36.0721256,68.6619869,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Khomri,"Baghlan, Pul-e-Khumri\?????? ??????",Baghe Shamal Clinic (0476),HF0476 - Baghe Shamal Clinic,476,BHC,35.9825705,68.6371,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Khomri,"Baghlan, Pul-e-Khumri\?????? ??????",Shashsad Koti Clinic (0478),HF0478 - Shashsad Koti Clinic,478,CHC,35.9661806,68.6996613,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Khomri,"Baghlan, Pul-e-Khumri\?????? ??????",Hossein Kheil Clinic (1195),HF1195 - Hossein Kheil Clinic,1195,CHC,36.0233237,68.67661915,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Khomri,"Baghlan, Pul-e-Khumri\?????? ??????",Khowaja Alwan SHC (2623),HF2623 - Khowaja Alwan SHC,2623,SHC,36.1135919,68.5416695,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Khomri,"Baghlan, Pul-e-Khumri\?????? ??????",Ahmad Zaiee SHC (3251),HF3251 - Ahmad Zaiee SHC,3251,SHC,35.9824859,68.6877376,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Khomri,"Baghlan, Pul-e-Khumri\?????? ??????",Wardak Haa SHC (3253),HF3253 - Wardak Haa SHC,3253,SHC,35.96,68.67,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Khomri,"Baghlan, Pul-e-Khumri\?????? ??????",Baladori Maktab SC (4108),HF4108 - Baladori Maktab SC,4108,SHC,36.0471552,68.6738782,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Khomri,"Baghlan, Pul-e-Khumri\?????? ??????",Kar Kar SC (4191),HF4191 - Kar Kar SC,4191,SHC,35.97919,68.71054,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Khomri,"Baghlan, Pul-e-Khumri\?????? ??????",Karte Etefaq SC (4197),HF4197 - Karte Etefaq SC,4197,SHC,35.9237752,68.7197949,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Pul-e-Khomri,"Baghlan, Pul-e-Khumri\?????? ??????",Shamarq SC (4200),HF4200 - Shamarq SC,4200,SHC,35.9318599,68.7271843,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Tala-wa-Barfak,"Baghlan, Tala Wa Barfak\?????? ???? ?????",Taala Clinic (0483),HF0483 - Taala Clinic,483,CHC,35.3828461,68.21096438,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Tala-wa-Barfak,"Baghlan, Tala Wa Barfak\?????? ???? ?????",Barfak SHC (2279),HF2279 - Barfak SHC,2279,SHC,35.3556791,68.1511874,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Tala-wa-Barfak,"Baghlan, Tala Wa Barfak\?????? ???? ?????",Waado SHC (2617),HF2617 - Waado SHC,2617,SHC,35.48643735,68.30603948,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Tala-wa-Barfak,"Baghlan, Tala Wa Barfak\?????? ???? ?????",Dara-e-Ashraf Clinic (2996),HF2996 - Dara-e-Ashraf Clinic,2996,BHC,35.4033409,68.27779952,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Tala-wa-Barfak,"Baghlan, Tala Wa Barfak\?????? ???? ?????",Hangar SC (4190),HF4190 - Hangar SC,4190,SHC,35.39565888,68.33225253,#REF!,HER-AF
AKF,AKF,Northern,Baghlan,Tala-wa-Barfak,"Baghlan, Tala Wa Barfak\?????? ???? ?????",Tormosh SC (4201),HF4201 - Tormosh SC,4201,SHC,35.53528142,68.2859841,#REF!,HER-AF
BDN,BDN,Northern,Balkh,Balkh,"Balkh, Balkh\???? ???",Balkh Hospital (1539),HF1539 - Balkh Hospital,1539,DH,36.7519592,66.8979766,#REF!,HER-AF
BDN,BDN,Northern,Balkh,Balkh,"Balkh, Balkh\???? ???",Maydan Clinic (1751),HF1751 - Maydan Clinic,1751,BHC,36.9044172,66.9193072,#REF!,HER-AF
BDN,BDN,Northern,Balkh,Balkh,"Balkh, Balkh\???? ???",Kol-e-Ambo Clinic (1752),HF1752 - Kol-e-Ambo Clinic,1752,BHC,36.8342848,66.9397588,#REF!,HER-AF
BDN,BDN,Northern,Balkh,Balkh,"Balkh, Balkh\???? ???",Vazirabad Clinic (1753),HF1753 - Vazirabad Clinic,1753,CHC,36.8281425,66.8457026,#REF!,HER-AF
BDN,BDN,Northern,Balkh,Balkh,"Balkh, Balkh\???? ???",Alam Kheil Clinic (1754),HF1754 - Alam Kheil Clinic,1754,CHC,36.7270334,66.8188422,#REF!,HER-AF
BDN,BDN,Northern,Balkh,Balkh,"Balkh, Balkh\???? ???",Kushkak Clinic (2182),HF2182 - Kushkak Clinic,2182,BHC,36.7002652,66.9083638,#REF!,HER-AF
BDN,BDN,Northern,Balkh,Balkh,"Balkh, Balkh\???? ???",Arghon SC (2374),HF2374 - Arghon SC,2374,SHC,36.8018,66.9691,#REF!,HER-AF
BDN,BDN,Northern,Balkh,Balkh,"Balkh, Balkh\???? ???",Barmazid Clinic (3879),HF3879 - Barmazid Clinic,3879,BHC,36.8978779,66.9816578,#REF!,HER-AF
BDN,BDN,Northern,Balkh,Balkh,"Balkh, Balkh\???? ???",Borya Baaf SC (3886),HF3886 - Borya Baaf SC,3886,SHC,36.8449127,66.8553259,#REF!,HER-AF
BDN,BDN,Northern,Balkh,Chahar Bolak,"Balkh, Char Bolak\???? ??? ????",Aq Tepa Clinic (0558),HF0558 - Aq Tepa Clinic,558,BHC,36.75194905,66.6756203,#REF!,HER-AF
